transactionId,itemIndex,name,category,qty,price,lineTotal
txn_aesfavxtvhwomtfz135xp,1,Aceite Oliva 500ml,Pantry,2,8020,16040
txn_vsvx8qsukfqr82hdv4jkio,0,Carga Bip!,Service,1,7270,7270
txn_ct38v30v1i4cs4ezhlldiv,0,Coca Cola 3L,Beverages,3,3770,11310
txn_ct38v30v1i4cs4ezhlldiv,1,Vino Tinto 750ml,Alcohol,1,9780,9780
txn_ct38v30v1i4cs4ezhlldiv,2,Fideos 400g,Pantry,1,1290,1290
txn_ct38v30v1i4cs4ezhlldiv,3,Carne Molida Kg,Meat & Seafood,1,8310,8310
txn_wmtcz0shzcqqjoh4zq5jai,0,Frappuccino,Beverages,2,5440,10880
txn_4lf05mrs8dc026v5t6ir,0,Servilletas 100u,Household,1,1980,1980
txn_4lf05mrs8dc026v5t6ir,1,Cebolla Kg,Produce,3,1050,3150
txn_4lf05mrs8dc026v5t6ir,2,Reineta Filete Kg,Meat & Seafood,2,11560,23120
txn_4lf05mrs8dc026v5t6ir,3,Jamón Cocido 200g,Meat & Seafood,3,3960,11880
txn_4lf05mrs8dc026v5t6ir,4,Aceite Maravilla 1L,Pantry,2,2790,5580
txn_4lf05mrs8dc026v5t6ir,5,Arroz Grado 2 Kg,Pantry,1,1510,1510
txn_4lf05mrs8dc026v5t6ir,6,Leche Descremada 1L,Dairy & Eggs,1,1570,1570
txn_4lf05mrs8dc026v5t6ir,7,Tallarines 500g,Pantry,1,1000,1000
txn_4lf05mrs8dc026v5t6ir,8,Naranja Kg,Produce,1,1580,1580
txn_4lf05mrs8dc026v5t6ir,9,Huevos 30u,Dairy & Eggs,3,7320,21960
txn_4lf05mrs8dc026v5t6ir,10,Jugo en Polvo Pack 8,Beverages,2,4230,8460
txn_ab84282onhdmr51tvnev4r,0,Cerradura,Hardware,3,18840,56520
txn_ab84282onhdmr51tvnev4r,1,Extensión Eléctrica,Hardware,3,14850,44550
txn_ab84282onhdmr51tvnev4r,2,Ampolleta LED Pack,Hardware,3,18430,55290
txn_s4oebc88i542bw88pausb,0,Kuchen,Bakery,2,2340,4680
txn_1e19udkzynd5xrnecdgrcg,0,Jamón Cocido 200g,Meat & Seafood,2,2800,5600
txn_1e19udkzynd5xrnecdgrcg,1,Arroz Grado 2 Kg,Pantry,2,1560,3120
txn_1e19udkzynd5xrnecdgrcg,2,Pan de Molde Blanco,Bakery,3,1890,5670
txn_1e19udkzynd5xrnecdgrcg,3,Aceite Maravilla 1L,Pantry,2,2770,5540
txn_1e19udkzynd5xrnecdgrcg,4,Huevos 30u,Dairy & Eggs,3,7010,21030
txn_1e19udkzynd5xrnecdgrcg,5,Asado Carnicero Kg,Meat & Seafood,1,10630,10630
txn_qg0npn4dg5acpduxcb0be,0,Viaje UberX,Service,2,5830,11660
txn_t2y5br6277km8poh71egei,0,Queso Mantecoso Kg,Dairy & Eggs,2,10420,20840
txn_t2y5br6277km8poh71egei,1,Tomate Kg,Produce,2,1770,3540
txn_t2y5br6277km8poh71egei,2,Yogurt Pack 4,Dairy & Eggs,2,2760,5520
txn_0appb0kccefc5rgeoobr9i,0,Torta Porción,Bakery,1,2740,2740
txn_0appb0kccefc5rgeoobr9i,1,Empanada,Bakery,1,2660,2660
txn_dc4x3ypan3tsltehlhqpd,0,Bebida 1.5L,Beverages,1,2850,2850
txn_dc4x3ypan3tsltehlhqpd,1,Palitos de Ajo,Pantry,2,5160,10320
txn_yxi7yrx3xti9ga7az6u1ac,0,Verduras Surtidas Kg,Produce,2,2190,4380
txn_yxi7yrx3xti9ga7az6u1ac,1,Frutas Surtidas Kg,Produce,3,1660,4980
txn_nxcc7knoltqxesrt32dzh,0,Cebolla Kg,Produce,2,1130,2260
txn_nxcc7knoltqxesrt32dzh,1,Servilletas 100u,Household,2,1350,2700
txn_nxcc7knoltqxesrt32dzh,2,Té Caja 100u,Beverages,3,3190,9570
txn_nxcc7knoltqxesrt32dzh,3,Jugo en Polvo Pack 8,Beverages,1,4280,4280
txn_nxcc7knoltqxesrt32dzh,4,Reineta Filete Kg,Meat & Seafood,3,10750,32250
txn_epwkvcdy9hkmncsi3lxwa,0,Viaje Uber Comfort,Service,1,22760,22760
txn_u2r28x8dp1k0kfi2edh256,0,Datos Adicionales,Service,2,6540,13080
txn_cst0osx8uvndz3wo2wgbqv,0,Hot Dog,Snacks,2,4120,8240
txn_0qthhwtxwbeg9ddjrx512de,0,Ketchup 500g,Pantry,2,2770,5540
txn_0qthhwtxwbeg9ddjrx512de,1,Legumbres 1Kg,Pantry,1,2050,2050
txn_0qthhwtxwbeg9ddjrx512de,2,Ajo Cabeza,Produce,2,420,840
txn_0qthhwtxwbeg9ddjrx512de,3,Costillar Cerdo Kg,Meat & Seafood,2,5650,11300
txn_0qthhwtxwbeg9ddjrx512de,4,Cilantro Atado,Produce,2,530,1060
txn_0qthhwtxwbeg9ddjrx512de,5,Mayonesa 500g,Pantry,2,2720,5440
txn_uti0qutcbbsbjnbvj1y0t9,0,Lavaloza 750ml,Cleaning Supplies,1,1880,1880
txn_uti0qutcbbsbjnbvj1y0t9,1,Reineta Filete Kg,Meat & Seafood,2,12220,24440
txn_o2a9ard75mshr710ps2m9u,0,Leche Cultivada 1L,Dairy & Eggs,1,1580,1580
txn_o2a9ard75mshr710ps2m9u,1,Ketchup 500g,Pantry,1,2320,2320
txn_o2a9ard75mshr710ps2m9u,2,Marraqueta Kg,Bakery,1,1850,1850
txn_o2a9ard75mshr710ps2m9u,3,Legumbres 1Kg,Pantry,3,2480,7440
txn_o2a9ard75mshr710ps2m9u,4,Chorizo Parrillero Kg,Meat & Seafood,3,7340,22020
txn_sf71vmx2z793obys8mgx,0,Viaje Cabify,Service,1,11640,11640
txn_vquie46br6dgb3f1h1yr,0,Esponja Pack 3,Cleaning Supplies,1,1500,1500
txn_vquie46br6dgb3f1h1yr,1,Azúcar 1Kg,Pantry,1,1340,1340
txn_vquie46br6dgb3f1h1yr,2,Cloro 1L,Cleaning Supplies,3,1020,3060
txn_vquie46br6dgb3f1h1yr,3,Crema 200ml,Dairy & Eggs,1,2270,2270
txn_vquie46br6dgb3f1h1yr,4,Leche Semidescremada 1L,Dairy & Eggs,1,1500,1500
txn_vquie46br6dgb3f1h1yr,5,Pepino Unidad,Produce,3,760,2280
txn_vquie46br6dgb3f1h1yr,6,Choclo Unidad,Produce,1,910,910
txn_vquie46br6dgb3f1h1yr,7,Merluza Filete Kg,Meat & Seafood,2,9760,19520
txn_vquie46br6dgb3f1h1yr,8,Harina 1Kg,Pantry,3,1080,3240
txn_vquie46br6dgb3f1h1yr,9,Hallulla Pack 6,Bakery,1,1810,1810
txn_vquie46br6dgb3f1h1yr,10,Sal 1Kg,Pantry,2,580,1160
txn_vquie46br6dgb3f1h1yr,11,Chuleta de Cerdo Kg,Meat & Seafood,2,6050,12100
txn_6g2emtdws5yedppgxfyq9,0,Muffin Arándanos,Bakery,1,3030,3030
txn_6g2emtdws5yedppgxfyq9,1,Croissant,Bakery,1,2970,2970
txn_6g2emtdws5yedppgxfyq9,2,Café Latte Grande,Beverages,1,4400,4400
txn_k0zji1dui5nei43ws9bsv8,0,Frutas Surtidas Kg,Produce,2,2600,5200
txn_k0zji1dui5nei43ws9bsv8,1,Flores Ramo,Other,1,8310,8310
txn_k0zji1dui5nei43ws9bsv8,2,Verduras Surtidas Kg,Produce,2,1120,2240
txn_l670o0976kcwb5m3ua5qfl,0,Atún Lata 170g,Pantry,1,2780,2780
txn_l670o0976kcwb5m3ua5qfl,1,Pimentón Kg,Produce,3,3000,9000
txn_12v4hfey5q93zn1ay0eh22,0,Torta Porción,Bakery,2,2720,5440
txn_5275cvgqcdl726wz3aqf0o,0,Tomate Kg,Produce,2,2330,4660
txn_5275cvgqcdl726wz3aqf0o,1,Aceite Vegetal 1L,Pantry,2,3050,6100
txn_5275cvgqcdl726wz3aqf0o,2,Cerveza Pack 6,Alcohol,1,7090,7090
txn_5275cvgqcdl726wz3aqf0o,3,Papel Higiénico 12u,Household,2,7500,15000
txn_h12fb7ku51fohpdbi7adqd,0,Kuchen,Bakery,2,2230,4460
txn_hm1acd9rp8745svcsm8m51,0,Pavo Pechuga Kg,Meat & Seafood,2,10750,21500
txn_hm1acd9rp8745svcsm8m51,1,Yogurt Griego Pack 4,Dairy & Eggs,1,3950,3950
txn_hm1acd9rp8745svcsm8m51,2,Leche Entera 6 Pack,Dairy & Eggs,1,7270,7270
txn_hm1acd9rp8745svcsm8m51,3,Quinoa 500g,Pantry,1,4350,4350
txn_hm1acd9rp8745svcsm8m51,4,Queso Parmesano 200g,Dairy & Eggs,2,6100,12200
txn_ak44atimgv6o0had4tj1v9,0,Bencina 93 Litros,Automotive,31,1100,34100
txn_4kh89twck7pauygrhtxft,0,Bencina 93 Litros,Automotive,25,1100,27500
txn_lk8r3zoupa3p2q78qwt7r,0,Espárragos Atado,Produce,3,4820,14460
txn_lk8r3zoupa3p2q78qwt7r,1,Queso Parmesano 200g,Dairy & Eggs,2,6530,13060
txn_lk8r3zoupa3p2q78qwt7r,2,Yogurt Griego Pack 4,Dairy & Eggs,3,4500,13500
txn_lk8r3zoupa3p2q78qwt7r,3,Quinoa 500g,Pantry,3,3380,10140
txn_lk8r3zoupa3p2q78qwt7r,4,Leche Entera 6 Pack,Dairy & Eggs,3,8620,25860
txn_6qjdevg1qi70vx4ce43cnwp,0,Azúcar 1Kg,Pantry,1,1670,1670
txn_6qjdevg1qi70vx4ce43cnwp,1,Longaniza Kg,Meat & Seafood,1,6490,6490
txn_6qjdevg1qi70vx4ce43cnwp,2,Cloro 1L,Cleaning Supplies,2,1220,2440
txn_6qjdevg1qi70vx4ce43cnwp,3,Queso Chanco 200g,Dairy & Eggs,2,2640,5280
txn_6qjdevg1qi70vx4ce43cnwp,4,Choclo Unidad,Produce,3,820,2460
txn_6qjdevg1qi70vx4ce43cnwp,5,Chuleta de Cerdo Kg,Meat & Seafood,3,6830,20490
txn_4z852zs6n8kurfujey92,0,Queso Chanco 200g,Dairy & Eggs,2,2690,5380
txn_4z852zs6n8kurfujey92,1,Longaniza Kg,Meat & Seafood,2,6980,13960
txn_4z852zs6n8kurfujey92,2,Leche Semidescremada 1L,Dairy & Eggs,3,1390,4170
txn_4z852zs6n8kurfujey92,3,Sal 1Kg,Pantry,2,590,1180
txn_4z852zs6n8kurfujey92,4,Pepino Unidad,Produce,1,630,630
txn_4z852zs6n8kurfujey92,5,Cloro 1L,Cleaning Supplies,3,1350,4050
txn_4z852zs6n8kurfujey92,6,Azúcar 1Kg,Pantry,3,1350,4050
txn_4z852zs6n8kurfujey92,7,Choclo Unidad,Produce,1,750,750
txn_4z852zs6n8kurfujey92,8,Crema 200ml,Dairy & Eggs,2,1820,3640
txn_4z852zs6n8kurfujey92,9,Hallulla Pack 6,Bakery,3,1880,5640
txn_yz59sime0kpt42f7uyl2rq,0,Estacionamiento Horas,Service,1,2450,2450
txn_up27pgzlcnkmzgbb86nivo,0,Estacionamiento Horas,Service,1,5910,5910
txn_39xg9wadx48x9trk18fcn,0,Tierra de Hoja,Garden,3,6610,19830
txn_39xg9wadx48x9trk18fcn,1,Macetero Grande,Garden,2,32510,65020
txn_uhqw1l1qzbbxesh3pfkpj9,0,Bencina 95 Litros,Automotive,23,1230,28290
txn_m0c7pfo4ahjvpvkj8m2il,0,Bebida 2L,Beverages,3,3070,9210
txn_65qwi4m7pykqd2uqqbhqki,0,McFlurry,Snacks,1,2990,2990
txn_65qwi4m7pykqd2uqqbhqki,1,McPollo,Pantry,1,5270,5270
txn_65qwi4m7pykqd2uqqbhqki,2,Helado Cono,Snacks,3,600,1800
txn_65qwi4m7pykqd2uqqbhqki,3,McNuggets 10,Pantry,1,5680,5680
txn_julmsygqfacepsh9mxn2ul,0,Calzone Jamón Queso,Pantry,2,8580,17160
txn_julmsygqfacepsh9mxn2ul,1,Bebida 2L,Beverages,3,3380,10140
txn_1eg1re2xgys4uyxq3uk3jd,0,Huevos Campo 30u,Dairy & Eggs,3,6850,20550
txn_1eg1re2xgys4uyxq3uk3jd,1,Queso Fresco Kg,Dairy & Eggs,2,9750,19500
txn_a0agyj2fzween3thn3u25i,0,Antipulgas,Pet Supplies,2,13730,27460
txn_us41yrghvo7n7fofbkj9,0,Quinoa 500g,Pantry,2,3060,6120
txn_us41yrghvo7n7fofbkj9,1,Champiñones 200g,Produce,3,2550,7650
txn_us41yrghvo7n7fofbkj9,2,Pavo Pechuga Kg,Meat & Seafood,2,10130,20260
txn_us41yrghvo7n7fofbkj9,3,Aceite Oliva 500ml,Pantry,2,8380,16760
txn_us41yrghvo7n7fofbkj9,4,Yogurt Griego Pack 4,Dairy & Eggs,3,4740,14220
txn_us41yrghvo7n7fofbkj9,5,Queso Parmesano 200g,Dairy & Eggs,1,5540,5540
txn_egza0734qjdo7ey38h1e7,0,Snack Tienda,Snacks,1,2370,2370
txn_egza0734qjdo7ey38h1e7,1,Bencina 93 Litros,Automotive,38,1220,46360
txn_qap128518flges4o4dexsr,0,Suscripción Premium,Service,1,5490,5490
txn_sgakoh4u65gati32kkp2v,0,Gas Natural Mes,Service,1,79890,79890
txn_xpksktfygvgeerf4q8rqo,0,Café Latte Grande,Beverages,1,4550,4550
txn_xpksktfygvgeerf4q8rqo,1,Croissant,Bakery,2,2560,5120
txn_2qw4o7d5vxv14rsdimnlsr,0,Bencina 95 Litros,Automotive,22,1210,26620
txn_2qw4o7d5vxv14rsdimnlsr,1,Bencina 93 Litros,Automotive,25,1160,29000
txn_j7ckmigf31pp09zmzj6tb,0,Carga Bip!,Service,1,3130,3130
txn_l3i8x3iuq3fs258p9zg4pk,0,Electricidad Mes,Service,2,56890,113780
txn_x13123tqj7vmwsi8uq38,0,Kuchen,Bakery,3,2400,7200
txn_jnv2bv6m49mwmpkmcbjby,0,McPollo,Pantry,2,5240,10480
txn_jnv2bv6m49mwmpkmcbjby,1,McFlurry,Snacks,1,2540,2540
txn_jnv2bv6m49mwmpkmcbjby,2,Helado Cono,Snacks,1,760,760
txn_jnv2bv6m49mwmpkmcbjby,3,Papas Medianas,Pantry,3,2610,7830
txn_shrd6rmgj0e59vxyf4xyfk,0,Gas Natural Mes,Service,1,46610,46610
txn_heawwh0h298tfcvhm95em7,0,Muffin Arándanos,Bakery,1,3010,3010
txn_heawwh0h298tfcvhm95em7,1,Café Latte Grande,Beverages,1,4280,4280
txn_sdqs120p6hkov6aziwoxoc,0,Bebida 1.5L,Beverages,2,2510,5020
txn_sdqs120p6hkov6aziwoxoc,1,Palitos de Ajo,Pantry,1,5030,5030
txn_vw5u3pthotajc17p1ppf9q,0,Antipulgas,Pet Supplies,1,14770,14770
txn_mi74zjp7z9so476ry0vqon,0,Palitos de Ajo,Pantry,1,5190,5190
txn_mi74zjp7z9so476ry0vqon,1,Bebida 1.5L,Beverages,3,2820,8460
txn_yu3a2wq0djmp2hfkbmvzzr,0,Antipulgas,Pet Supplies,1,21150,21150
txn_yu3a2wq0djmp2hfkbmvzzr,1,Juguete Mascota,Pet Supplies,2,13930,27860
txn_qbolnczt7t70nz9lu6646,0,Diesel Litros,Automotive,23,1020,23460
txn_zqax43q4o75ywhwikz6a4,0,Viaje Uber Comfort,Service,1,9130,9130
txn_9nnlhoto9vi1x37j04qhbp,0,Legumbres 1Kg,Pantry,2,1920,3840
txn_9nnlhoto9vi1x37j04qhbp,1,Pimentón Kg,Produce,3,2140,6420
txn_9nnlhoto9vi1x37j04qhbp,2,Atún Lata 170g,Pantry,3,2160,6480
txn_9nnlhoto9vi1x37j04qhbp,3,Ajo Cabeza,Produce,3,530,1590
txn_9nnlhoto9vi1x37j04qhbp,4,Marraqueta Kg,Bakery,1,1810,1810
txn_9nnlhoto9vi1x37j04qhbp,5,Ketchup 500g,Pantry,1,2720,2720
txn_9nnlhoto9vi1x37j04qhbp,6,Leche Cultivada 1L,Dairy & Eggs,2,1210,2420
txn_9nnlhoto9vi1x37j04qhbp,7,Costillar Cerdo Kg,Meat & Seafood,3,5410,16230
txn_9nnlhoto9vi1x37j04qhbp,8,Mayonesa 500g,Pantry,2,2640,5280
txn_9nnlhoto9vi1x37j04qhbp,9,Cilantro Atado,Produce,1,650,650
txn_05lpe1og717i9mjla4goc9t,0,Verduras Surtidas Kg,Produce,1,2410,2410
txn_05lpe1og717i9mjla4goc9t,1,Pescado Fresco Kg,Meat & Seafood,3,8710,26130
txn_gyct3e2ow1aeqaufvtltt,0,Estacionamiento Horas,Service,1,3710,3710
txn_0k91u7o8hifrex4ml4kg4,0,Pan Fresco Kg,Bakery,3,1550,4650
txn_0k91u7o8hifrex4ml4kg4,1,Torta Porción,Bakery,1,3430,3430
txn_sy8qd8gpas8jk2bfj73od,0,Viaje UberX,Service,1,6840,6840
txn_24175wiupn6qhbxc66kvsk,0,Bencina 93 Litros,Automotive,38,1140,43320
txn_4gxai4ahxx2qgfxekvn0j,0,Cilantro Atado,Produce,2,760,1520
txn_4gxai4ahxx2qgfxekvn0j,1,Legumbres 1Kg,Pantry,1,2110,2110
txn_4gxai4ahxx2qgfxekvn0j,2,Pimentón Kg,Produce,3,2230,6690
txn_4gxai4ahxx2qgfxekvn0j,3,Atún Lata 170g,Pantry,2,2190,4380
txn_4gxai4ahxx2qgfxekvn0j,4,Mayonesa 500g,Pantry,3,3200,9600
txn_zh1hwxopqsqodv9oa4r59,0,Helado 1L,Frozen Foods,1,7540,7540
txn_zh1hwxopqsqodv9oa4r59,1,Manzana Royal Kg,Produce,1,2090,2090
txn_zh1hwxopqsqodv9oa4r59,2,Papel Higiénico 12u,Household,1,6870,6870
txn_zh1hwxopqsqodv9oa4r59,3,Huevos Docena,Dairy & Eggs,3,4860,14580
txn_zh1hwxopqsqodv9oa4r59,4,Vino Tinto 750ml,Alcohol,1,9460,9460
txn_zh1hwxopqsqodv9oa4r59,5,Pechuga de Pollo Kg,Meat & Seafood,1,7030,7030
txn_zh1hwxopqsqodv9oa4r59,6,Coca Cola 3L,Beverages,1,3230,3230
txn_zh1hwxopqsqodv9oa4r59,7,Pizza Congelada,Frozen Foods,3,5620,16860
txn_8sg64mov9f4h7lbbb7msl,0,Carga Bip!,Service,1,3990,3990
txn_fr7h25emmv8la07ko4hir,0,Quinoa 500g,Pantry,1,3450,3450
txn_fr7h25emmv8la07ko4hir,1,Champiñones 200g,Produce,3,2360,7080
txn_fr7h25emmv8la07ko4hir,2,Yogurt Griego Pack 4,Dairy & Eggs,1,4280,4280
txn_fr7h25emmv8la07ko4hir,3,Camarones Kg,Meat & Seafood,1,14180,14180
txn_fr7h25emmv8la07ko4hir,4,Espárragos Atado,Produce,1,4540,4540
txn_fr7h25emmv8la07ko4hir,5,Queso Parmesano 200g,Dairy & Eggs,2,6060,12120
txn_fr7h25emmv8la07ko4hir,6,Aceite Oliva 500ml,Pantry,2,8940,17880
txn_exqbjmzyqt44zbp0q8q6ss,0,Pan Fresco Kg,Bakery,2,1610,3220
txn_qbghra5ceb6ibftlvtm1v,0,Carga Bip!,Service,1,6760,6760
txn_mwfm0k76us3paxpbklfz1,0,Pañales Pack,Baby Products,1,14480,14480
txn_mwfm0k76us3paxpbklfz1,1,Jabón Líquido,Personal Care,3,4060,12180
txn_xojtbz8tu6btbu8oawhep,0,Tierra de Hoja,Garden,1,7680,7680
txn_xojtbz8tu6btbu8oawhep,1,Estante Metálico,Furniture,1,66460,66460
txn_xojtbz8tu6btbu8oawhep,2,Macetero Grande,Garden,1,30550,30550
txn_f1aa77rlschapm0500qkoe,0,Telefonía Fija,Service,1,13200,13200
txn_7n24mush1l23m15b3wy44b,0,Verduras Surtidas Kg,Produce,1,1520,1520
txn_7n24mush1l23m15b3wy44b,1,Frutas Surtidas Kg,Produce,1,1730,1730
txn_nu2o38xg7ij6n3sxmcm6,0,Plan Móvil Mensual,Service,1,26150,26150
txn_nu2o38xg7ij6n3sxmcm6,1,Datos Adicionales,Service,1,9350,9350
txn_i5k6xzc49emcyf86wj67xf,0,Frappuccino,Beverages,1,5430,5430
txn_i5k6xzc49emcyf86wj67xf,1,Sándwich Pollo,Pantry,1,6030,6030
txn_1i0giga2xr73qifz4l1zzi,0,Té Caja 100u,Beverages,1,3280,3280
txn_1i0giga2xr73qifz4l1zzi,1,Huevos 30u,Dairy & Eggs,3,7060,21180
txn_1i0giga2xr73qifz4l1zzi,2,Cebolla Kg,Produce,1,1410,1410
txn_1i0giga2xr73qifz4l1zzi,3,Zanahoria Kg,Produce,2,980,1960
txn_1i0giga2xr73qifz4l1zzi,4,Asado Carnicero Kg,Meat & Seafood,3,11810,35430
txn_1i0giga2xr73qifz4l1zzi,5,Lavaloza 750ml,Cleaning Supplies,3,1910,5730
txn_1i0giga2xr73qifz4l1zzi,6,Pollo Trutro Kg,Meat & Seafood,2,3670,7340
txn_g8j15mvlevhku384u9mdcs,0,Desodorante,Personal Care,3,4520,13560
txn_g8j15mvlevhku384u9mdcs,1,Ibuprofeno 400mg 20u,Pharmacy,2,4530,9060
txn_vjuwakvyl108ajfh27fgii,0,Snack Tienda,Snacks,3,2370,7110
txn_vjuwakvyl108ajfh27fgii,1,Agua Botella,Beverages,1,1260,1260
txn_vjuwakvyl108ajfh27fgii,2,Lavado Auto,Service,2,8260,16520
txn_vjuwakvyl108ajfh27fgii,3,Bencina 93 Litros,Automotive,26,1170,30420
txn_hk0t6td6imeuuezxxll83n,0,Aceite Motor,Automotive,3,10720,32160
txn_hk0t6td6imeuuezxxll83n,1,Bencina 97 Litros,Automotive,27,1380,37260
txn_d14w7d5kzt7s96axxmke1,0,Fideos 400g,Pantry,1,1030,1030
txn_d14w7d5kzt7s96axxmke1,1,Café Molido 250g,Beverages,3,6690,20070
txn_d14w7d5kzt7s96axxmke1,2,Palta Hass Kg,Produce,2,5360,10720
txn_6j43hlednrbeuplf5kktza,0,Lavado Auto,Service,3,6720,20160
txn_6j43hlednrbeuplf5kktza,1,Snack Tienda,Snacks,1,1840,1840
txn_6j43hlednrbeuplf5kktza,2,Agua Botella,Beverages,2,1150,2300
txn_gvgaln51wj85ohupjz6ifv,0,Viaje UberX,Service,2,8140,16280
txn_bosuvtoyq4mtlgnny23joh,0,Papel Higiénico 12u,Household,1,7940,7940
txn_bosuvtoyq4mtlgnny23joh,1,Manzana Royal Kg,Produce,2,2660,5320
txn_bosuvtoyq4mtlgnny23joh,2,Lechuga Unidad,Produce,2,1240,2480
txn_bosuvtoyq4mtlgnny23joh,3,Detergente Líquido 3L,Cleaning Supplies,1,8590,8590
txn_bosuvtoyq4mtlgnny23joh,4,Palta Hass Kg,Produce,2,6080,12160
txn_bosuvtoyq4mtlgnny23joh,5,Salmón Filete Kg,Meat & Seafood,2,19090,38180
txn_bosuvtoyq4mtlgnny23joh,6,Tomate Kg,Produce,3,2020,6060
txn_lko5jrvzwuahmsnj6zm8tb,0,Coca Cola 3L,Beverages,1,3530,3530
txn_lko5jrvzwuahmsnj6zm8tb,1,Arroz Grado 1 Kg,Pantry,1,1890,1890
txn_lko5jrvzwuahmsnj6zm8tb,2,Papel Higiénico 12u,Household,2,7380,14760
txn_lko5jrvzwuahmsnj6zm8tb,3,Carne Molida Kg,Meat & Seafood,1,7080,7080
txn_lko5jrvzwuahmsnj6zm8tb,4,Tomate Kg,Produce,3,2400,7200
txn_lko5jrvzwuahmsnj6zm8tb,5,Palta Hass Kg,Produce,3,8160,24480
txn_lko5jrvzwuahmsnj6zm8tb,6,Vino Tinto 750ml,Alcohol,1,7240,7240
txn_lko5jrvzwuahmsnj6zm8tb,7,Cerveza Pack 6,Alcohol,3,7690,23070
txn_yxk5och4dqqjvofeeggg,0,Merluza Filete Kg,Meat & Seafood,1,7570,7570
txn_yxk5och4dqqjvofeeggg,1,Chuleta de Cerdo Kg,Meat & Seafood,3,6420,19260
txn_yxk5och4dqqjvofeeggg,2,Sal 1Kg,Pantry,2,660,1320
txn_yxk5och4dqqjvofeeggg,3,Longaniza Kg,Meat & Seafood,2,7450,14900
txn_yxk5och4dqqjvofeeggg,4,Huevos 15u,Dairy & Eggs,3,4820,14460
txn_fef7vfd28n9r31a2jqgzk,0,Bencina 93 Litros,Automotive,35,1190,41650
txn_123ruzqv3odpj2436x1tlpf,0,Champiñones 200g,Produce,1,2500,2500
txn_123ruzqv3odpj2436x1tlpf,1,Espárragos Atado,Produce,3,4330,12990
txn_123ruzqv3odpj2436x1tlpf,2,Queso Parmesano 200g,Dairy & Eggs,1,6320,6320
txn_123ruzqv3odpj2436x1tlpf,3,Pavo Pechuga Kg,Meat & Seafood,2,10680,21360
txn_123ruzqv3odpj2436x1tlpf,4,Pan Pita Pack 8,Bakery,2,2630,5260
txn_123ruzqv3odpj2436x1tlpf,5,Aceite Oliva 500ml,Pantry,1,8120,8120
txn_123ruzqv3odpj2436x1tlpf,6,Camarones Kg,Meat & Seafood,3,13770,41310
txn_kmzy5b8ybfklypyeuoefyq,0,Detergente Líquido 3L,Cleaning Supplies,1,6810,6810
txn_kmzy5b8ybfklypyeuoefyq,1,Pizza Congelada,Frozen Foods,1,4890,4890
txn_kmzy5b8ybfklypyeuoefyq,2,Helado 1L,Frozen Foods,2,5630,11260
txn_kmzy5b8ybfklypyeuoefyq,3,Queso Mantecoso Kg,Dairy & Eggs,3,10530,31590
txn_kmzy5b8ybfklypyeuoefyq,4,Salmón Filete Kg,Meat & Seafood,3,19980,59940
txn_u7p5r6newejyy76vv1bog,0,Lavado Auto,Service,3,8660,25980
txn_u7p5r6newejyy76vv1bog,1,Snack Tienda,Snacks,2,2930,5860
txn_u7p5r6newejyy76vv1bog,2,Agua Botella,Beverages,2,1260,2520
txn_8w0yekl6atvet45g2xoai,0,Naranja Kg,Produce,2,1800,3600
txn_8w0yekl6atvet45g2xoai,1,Reineta Filete Kg,Meat & Seafood,3,12140,36420
txn_8w0yekl6atvet45g2xoai,2,Huevos 30u,Dairy & Eggs,2,7990,15980
txn_8w0yekl6atvet45g2xoai,3,Limón Kg,Produce,1,2620,2620
txn_8w0yekl6atvet45g2xoai,4,Zanahoria Kg,Produce,3,810,2430
txn_wmzgrolrxsp2qfp0ao9dc7,0,Camisa,Clothing,2,33320,66640
txn_f9uif0rxoua9geew3lwjt,0,Estacionamiento Horas,Service,1,7060,7060
txn_2zfeak3nq7l1gnuwl6o8dn,0,Empanada,Bakery,3,2740,8220
txn_lu3hkf0z9rb9lv931mpaiu,0,Gyozas 6u,Pantry,3,5980,17940
txn_lu3hkf0z9rb9lv931mpaiu,1,Edamame,Pantry,1,4500,4500
txn_w51ng77co89irgycy2rjj,0,Yogurt Griego Pack 4,Dairy & Eggs,3,3710,11130
txn_w51ng77co89irgycy2rjj,1,Espárragos Atado,Produce,2,3850,7700
txn_h794nls8mthv20g32vfwe,0,Kuchen,Bakery,2,2030,4060
txn_h794nls8mthv20g32vfwe,1,Empanada,Bakery,2,2200,4400
txn_nwkw1cndrp2ri6mtfgv0c,0,Diesel Litros,Automotive,42,1090,45780
txn_ko9p9yw0lsltlid8u8eoah,0,Electricidad Mes,Service,1,74420,74420
txn_rwloqzkrph9o4q7autij,0,Carga Bip!,Service,1,5120,5120
txn_34e1tbt9u7jqrcovtbrnh,0,Viaje Uber Comfort,Service,1,6830,6830
txn_k0k5y8mt7uq1gxbi6qdjrvh,0,Datos Adicionales,Service,1,8880,8880
txn_q5wbkc9c0lcefh2sot9u8i,0,Flores Ramo,Other,3,7410,22230
txn_9kxpb95ky1rmefae6rbscg,0,Manzana Royal Kg,Produce,1,2260,2260
txn_9kxpb95ky1rmefae6rbscg,1,Papel Higiénico 12u,Household,2,7960,15920
txn_9kxpb95ky1rmefae6rbscg,2,Vino Tinto 750ml,Alcohol,2,12010,24020
txn_9kxpb95ky1rmefae6rbscg,3,Pizza Congelada,Frozen Foods,2,4510,9020
